Código;Nome;Categoria;Referência;Preço;Preço de venda;Em promoção;Estoque;Disponível;URL imagem;URL produto;Descrição
11773;324 - TUR 15;FIGURINHAS;;1.50;1.50;NAO;20;SIM;https://images.tcdn.com.br/img/img_prod/1457323/324_tur_15_11773_1_1295f03a3ab204f6cc34cf4a77302e01.png;https://www.mgafigurinhas.com.br/figurinhas/324-tur-15;
10431;325 - TUR 16;FIGURINHAS;;1.50;1.50;NAO;20;SIM;https://images.tcdn.com.br/img/img_prod/1457323/325_tur_16_10431_1_d742a45ab04e9c4f489cacb8f14d0551.png;https://www.mgafigurinhas.com.br/figurinhas/325-tur-16;
10435;326 - TUR 17;FIGURINHAS;;1.50;1.50;NAO;19;SIM;https://images.tcdn.com.br/img/img_prod/1457323/326_tur_17_10435_1_0a69c7c1e3329abcd5531ff26a4e2a30.png;https://www.mgafigurinhas.com.br/figurinhas/326-tur-17;
10437;327 - TUR 18;FIGURINHAS;;1.50;1.50;NAO;20;SIM;https://images.tcdn.com.br/img/img_prod/1457323/327_tur_18_10437_1_de40df28ca81e357bf1f9c1322fce6e4.png;https://www.mgafigurinhas.com.br/figurinhas/327-tur-18;
11775;328 - TUR 19;FIGURINHAS;;1.50;1.50;NAO;8;SIM;https://images.tcdn.com.br/img/img_prod/1457323/328_tur_19_11775_1_72cf78f65d8e546f37c3aaaa63b31e71.png;https://www.mgafigurinhas.com.br/figurinhas/328-tur-19;
10439;329 - TUR 20;FIGURINHAS;;1.50;1.50;NAO;11;SIM;https://images.tcdn.com.br/img/img_prod/1457323/329_tur_20_10439_1_05aaf47221a523a6749858d4371436d7.png;https://www.mgafigurinhas.com.br/figurinhas/329-tur-20;
10441;330 - GER 01;FIGURINHAS;;5.00;5.00;NAO;15;SIM;https://images.tcdn.com.br/img/img_prod/1457323/330_ger_01_10441_1_58fbffbff07c9ffb2a5095fdcf6fde6a.png;https://www.mgafigurinhas.com.br/figurinhas/330-ger-01;
10445;331 - GER 02;FIGURINHAS;;1.50;1.50;NAO;8;SIM;https://images.tcdn.com.br/img/img_prod/1457323/331_ger_02_10445_1_f55daa72d63ee809754299410bcc1838.png;https://www.mgafigurinhas.com.br/figurinhas/331-ger-02;
10447;332 - GER 03;FIGURINHAS;;1.50;1.50;NAO;9;SIM;https://images.tcdn.com.br/img/img_prod/1457323/332_ger_03_10447_1_048c5a6acf7e9ec2aa0e192211cda366.png;https://www.mgafigurinhas.com.br/figurinhas/332-ger-03;
10449;333 - GER 04;FIGURINHAS;;1.50;1.50;NAO;15;SIM;https://images.tcdn.com.br/img/img_prod/1457323/333_ger_04_10449_1_d96f734a04e7c88480e0f3683859cb4b.png;https://www.mgafigurinhas.com.br/figurinhas/333-ger-04;
10453;334 - GER 05;FIGURINHAS;;1.50;1.50;NAO;13;SIM;https://images.tcdn.com.br/img/img_prod/1457323/334_ger_05_10453_1_fdc34802c12ef3785ca336a9768de4ea.png;https://www.mgafigurinhas.com.br/figurinhas/334-ger-05;
10451;335 - GER 06;FIGURINHAS;;1.50;1.50;NAO;15;SIM;https://images.tcdn.com.br/img/img_prod/1457323/335_ger_06_10451_1_25d57a218e2469528077c8ef55cfaf07.png;https://www.mgafigurinhas.com.br/figurinhas/335-ger-06;
10455;336 - GER 07;FIGURINHAS;;1.50;1.50;NAO;9;SIM;https://images.tcdn.com.br/img/img_prod/1457323/336_ger_07_10455_1_6320f28d19b27c497b8d9c03c226a6d7.png;https://www.mgafigurinhas.com.br/figurinhas/336-ger-07;
10459;337 - GER 08;FIGURINHAS;;1.50;1.50;NAO;7;SIM;https://images.tcdn.com.br/img/img_prod/1457323/337_ger_08_10459_1_b6fc866466f6bcaa035b624f232ff0ed.png;https://www.mgafigurinhas.com.br/figurinhas/337-ger-08;
10457;338 - GER 09;FIGURINHAS;;1.50;1.50;NAO;11;SIM;https://images.tcdn.com.br/img/img_prod/1457323/338_ger_09_10457_1_d5ca8f6ab4a3fa1280eb347b34f01944.png;https://www.mgafigurinhas.com.br/figurinhas/338-ger-09;
10461;339 - GER 10;FIGURINHAS;;1.50;1.50;NAO;11;SIM;https://images.tcdn.com.br/img/img_prod/1457323/339_ger_10_10461_1_a74e62544e745850567de7bbcb6e5ec3.png;https://www.mgafigurinhas.com.br/figurinhas/339-ger-10;
10463;340 - GER 11;FIGURINHAS;;1.50;1.50;NAO;7;SIM;https://images.tcdn.com.br/img/img_prod/1457323/340_ger_11_10463_1_68a1daa5fe421eb5d81f96ccb2faaa6f.png;https://www.mgafigurinhas.com.br/figurinhas/340-ger-11;
10465;341 - GER 12;FIGURINHAS;;1.50;1.50;NAO;14;SIM;https://images.tcdn.com.br/img/img_prod/1457323/341_ger_12_10465_1_5b0dabf3125c6ab2313774d01c109559.png;https://www.mgafigurinhas.com.br/figurinhas/341-ger-12;
10469;343 - GER 14;FIGURINHAS;;1.50;1.50;NAO;9;SIM;https://images.tcdn.com.br/img/img_prod/1457323/343_ger_14_10469_1_a60b29db5701eb22e6915a9f2096a372.png;https://www.mgafigurinhas.com.br/figurinhas/343-ger-14;
11777;344 - GER 15;FIGURINHAS;;1.50;1.50;NAO;10;SIM;https://images.tcdn.com.br/img/img_prod/1457323/344_ger_15_11777_1_e9dc8ce47c8096cbaaec59ec730103d9.png;https://www.mgafigurinhas.com.br/figurinhas/344-ger-15;
10473;345 - GER 16;FIGURINHAS;;1.50;1.50;NAO;1;SIM;https://images.tcdn.com.br/img/img_prod/1457323/345_ger_16_10473_1_ceddbcfc59440c55688a088259b029a9.png;https://www.mgafigurinhas.com.br/figurinhas/345-ger-16;
10477;346 - GER 17;FIGURINHAS;;1.50;1.50;NAO;4;SIM;https://images.tcdn.com.br/img/img_prod/1457323/346_ger_17_10477_1_fa908df763cded19af90baa865895e15.png;https://www.mgafigurinhas.com.br/figurinhas/346-ger-17;
10475;347 - GER 18;FIGURINHAS;;1.50;1.50;NAO;6;SIM;https://images.tcdn.com.br/img/img_prod/1457323/347_ger_18_10475_1_789331bf1aa53087c360f3a523a87041.png;https://www.mgafigurinhas.com.br/figurinhas/347-ger-18;
10479;348 - GER 19;FIGURINHAS;;1.50;1.50;NAO;11;SIM;https://images.tcdn.com.br/img/img_prod/1457323/348_ger_19_10479_1_f0df5c34bc4645994bd8e5939230b433.png;https://www.mgafigurinhas.com.br/figurinhas/348-ger-19;
10481;349 - GER 20;FIGURINHAS;;1.50;1.50;NAO;8;SIM;https://images.tcdn.com.br/img/img_prod/1457323/349_ger_20_10481_1_f245bac29176bfa061dade53aabb95ae.png;https://www.mgafigurinhas.com.br/figurinhas/349-ger-20;
10483;350 - CUW 01;FIGURINHAS;;5.00;5.00;NAO;19;SIM;https://images.tcdn.com.br/img/img_prod/1457323/350_cuw_01_10483_1_8fab5269dd9f9eee40b5500fc618b016.png;https://www.mgafigurinhas.com.br/figurinhas/350-cuw-01;
10485;351 - CUW 02;FIGURINHAS;;1.50;1.50;NAO;12;SIM;https://images.tcdn.com.br/img/img_prod/1457323/351_cuw_02_10485_1_7eaf0ffe5419204ef0fac04ae61b9b6b.png;https://www.mgafigurinhas.com.br/figurinhas/351-cuw-02;
10487;352 - CUW 03;FIGURINHAS;;1.50;1.50;NAO;12;SIM;https://images.tcdn.com.br/img/img_prod/1457323/352_cuw_03_10487_1_feda9c36674bdc9f8b14df9d816bfc31.png;https://www.mgafigurinhas.com.br/figurinhas/352-cuw-03;
10489;353 - CUW 04;FIGURINHAS;;1.50;1.50;NAO;16;SIM;https://images.tcdn.com.br/img/img_prod/1457323/353_cuw_04_10489_1_614aada2ae00ebbb33e8e5b1d4d3b342.png;https://www.mgafigurinhas.com.br/figurinhas/353-cuw-04;
10491;354 - CUW 05;FIGURINHAS;;1.50;1.50;NAO;22;SIM;https://images.tcdn.com.br/img/img_prod/1457323/354_cuw_05_10491_1_c23dba1434dbc6cd268b05b3b90f274b.png;https://www.mgafigurinhas.com.br/figurinhas/354-cuw-05;
10493;355 - CUW 06;FIGURINHAS;;1.50;1.50;NAO;16;SIM;https://images.tcdn.com.br/img/img_prod/1457323/355_cuw_06_10493_1_117e777b1171e1b259a44e1d2a3d6707.png;https://www.mgafigurinhas.com.br/figurinhas/355-cuw-06;
10495;356 - CUW 07;FIGURINHAS;;1.50;1.50;NAO;14;SIM;https://images.tcdn.com.br/img/img_prod/1457323/356_cuw_07_10495_1_0fbd87c2157cc8a2d44330f285cea36a.png;https://www.mgafigurinhas.com.br/figurinhas/356-cuw-07;
10497;357 - CUW 08;FIGURINHAS;;1.50;1.50;NAO;17;SIM;https://images.tcdn.com.br/img/img_prod/1457323/357_cuw_08_10497_1_cb0d02913c8f2368862d437ff07c2947.png;https://www.mgafigurinhas.com.br/figurinhas/357-cuw-08;
10499;358 - CUW 09;FIGURINHAS;;1.50;1.50;NAO;8;SIM;https://images.tcdn.com.br/img/img_prod/1457323/358_cuw_09_10499_1_f16d06b5c9360133a1efae12df18543c.png;https://www.mgafigurinhas.com.br/figurinhas/358-cuw-09;
10503;359 - CUW 10;FIGURINHAS;;1.50;1.50;NAO;15;SIM;https://images.tcdn.com.br/img/img_prod/1457323/359_cuw_10_10503_1_7b9827add68e25a0db513f60ef3e5735.png;https://www.mgafigurinhas.com.br/figurinhas/359-cuw-10;
11779;360 - CUW 11;FIGURINHAS;;1.50;1.50;NAO;12;SIM;https://images.tcdn.com.br/img/img_prod/1457323/360_cuw_11_11779_1_5540de6c11dd44cd412002c61bba3c83.png;https://www.mgafigurinhas.com.br/figurinhas/360-cuw-11;
10505;361 - CUW 12;FIGURINHAS;;1.50;1.50;NAO;16;SIM;https://images.tcdn.com.br/img/img_prod/1457323/361_cuw_12_10505_1_744ab93ba6dc11f7ec1862bf29c88708.png;https://www.mgafigurinhas.com.br/figurinhas/361-cuw-12;
10509;363 - CUW 14;FIGURINHAS;;1.50;1.50;NAO;21;SIM;https://images.tcdn.com.br/img/img_prod/1457323/363_cuw_14_10509_1_0cf815cfc7d1f543962f7ea2c005806a.png;https://www.mgafigurinhas.com.br/figurinhas/363-cuw-14;
10511;364 - CUW 15;FIGURINHAS;;1.50;1.50;NAO;11;SIM;https://images.tcdn.com.br/img/img_prod/1457323/364_cuw_15_10511_1_2bb245adb4bfa0051fa67ea8b4cd726a.png;https://www.mgafigurinhas.com.br/figurinhas/364-cuw-15;
10513;365 - CUW 16;FIGURINHAS;;1.50;1.50;NAO;15;SIM;https://images.tcdn.com.br/img/img_prod/1457323/365_cuw_16_10513_1_9712806586f5fe122054d4600395f31b.png;https://www.mgafigurinhas.com.br/figurinhas/365-cuw-16;
10515;366 - CUW 17;FIGURINHAS;;1.50;1.50;NAO;16;SIM;https://images.tcdn.com.br/img/img_prod/1457323/366_cuw_17_10515_1_8b8ac5d8ba177b4f6d4f158de9bbdd91.png;https://www.mgafigurinhas.com.br/figurinhas/366-cuw-17;
10517;367 - CUW 18;FIGURINHAS;;1.50;1.50;NAO;21;SIM;https://images.tcdn.com.br/img/img_prod/1457323/367_cuw_18_10517_1_967e9e5afc92a2b3b552d3d862bf84e7.png;https://www.mgafigurinhas.com.br/figurinhas/367-cuw-18;
10521;368 - CUW 19;FIGURINHAS;;1.50;1.50;NAO;13;SIM;https://images.tcdn.com.br/img/img_prod/1457323/368_cuw_19_10521_1_28dd7c0c1684fe7180724788dd290ab8.png;https://www.mgafigurinhas.com.br/figurinhas/368-cuw-19;
10519;369 - CUW 20;FIGURINHAS;;1.50;1.50;NAO;9;SIM;https://images.tcdn.com.br/img/img_prod/1457323/369_cuw_20_10519_1_d270f439efb3654bd4674d8aedc46916.png;https://www.mgafigurinhas.com.br/figurinhas/369-cuw-20;
11781;370 - CIV 01;FIGURINHAS;;5.00;5.00;NAO;20;SIM;https://images.tcdn.com.br/img/img_prod/1457323/370_civ_01_11781_1_bfd7ec4dfd2be5bb6c760aa37adcd37f.png;https://www.mgafigurinhas.com.br/figurinhas/370-civ-01;
10523;371 - CIV 02;FIGURINHAS;;1.50;1.50;NAO;11;SIM;https://images.tcdn.com.br/img/img_prod/1457323/371_civ_02_10523_1_39c5b64cec57d4d8749911ab98f534e9.png;https://www.mgafigurinhas.com.br/figurinhas/371-civ-02;
10527;372 - CIV 03;FIGURINHAS;;1.50;1.50;NAO;;NAO;https://images.tcdn.com.br/img/img_prod/1457323/372_civ_03_10527_1_aaf2aa752db10d60b973d6e793dc6672.png;https://www.mgafigurinhas.com.br/figurinhas/372-civ-03;
10529;373 - CIV 04;FIGURINHAS;;1.50;1.50;NAO;20;SIM;https://images.tcdn.com.br/img/img_prod/1457323/373_civ_04_10529_1_c77cd8af745c32cb56da6244cfb689b0.png;https://www.mgafigurinhas.com.br/figurinhas/373-civ-04;
10531;374 - CIV 05;FIGURINHAS;;1.50;1.50;NAO;12;SIM;https://images.tcdn.com.br/img/img_prod/1457323/374_civ_05_10531_1_04bf2431063e546329ebd7621c2e8323.png;https://www.mgafigurinhas.com.br/figurinhas/374-civ-05;
10533;375 - CIV 06;FIGURINHAS;;1.50;1.50;NAO;19;SIM;https://images.tcdn.com.br/img/img_prod/1457323/375_civ_06_10533_1_283edfe9f5fcc3553d486dc44df86d28.png;https://www.mgafigurinhas.com.br/figurinhas/375-civ-06;
10535;376 - CIV 07;FIGURINHAS;;1.50;1.50;NAO;7;SIM;https://images.tcdn.com.br/img/img_prod/1457323/376_civ_07_10535_1_8c907c98a927339613a39e89eab686e5.png;https://www.mgafigurinhas.com.br/figurinhas/376-civ-07;
10537;377 - CIV 08;FIGURINHAS;;1.50;1.50;NAO;10;SIM;https://images.tcdn.com.br/img/img_prod/1457323/377_civ_08_10537_1_08e437e16425774b88fd21d2cd55f0b9.png;https://www.mgafigurinhas.com.br/figurinhas/377-civ-08;
10539;378 - CIV 09;FIGURINHAS;;1.50;1.50;NAO;4;SIM;https://images.tcdn.com.br/img/img_prod/1457323/378_civ_09_10539_1_ddc72fdf316bf4ffdab48be272a36468.png;https://www.mgafigurinhas.com.br/figurinhas/378-civ-09;
10541;379 - CIV 10;FIGURINHAS;;1.50;1.50;NAO;22;SIM;https://images.tcdn.com.br/img/img_prod/1457323/379_civ_10_10541_1_b0149c9b36c2a0da3e36615eb99ba648.png;https://www.mgafigurinhas.com.br/figurinhas/379-civ-10;
10543;380 - CIV 11;FIGURINHAS;;1.50;1.50;NAO;2;SIM;https://images.tcdn.com.br/img/img_prod/1457323/380_civ_11_10543_1_3d2ad53aa4105252252bbb745bcd3396.png;https://www.mgafigurinhas.com.br/figurinhas/380-civ-11;
10545;381 - CIV 12;FIGURINHAS;;1.50;1.50;NAO;15;SIM;https://images.tcdn.com.br/img/img_prod/1457323/381_civ_12_10545_1_3ef4019fcc7836f08f383501858c92ca.png;https://www.mgafigurinhas.com.br/figurinhas/381-civ-12;
10547;382 - CIV 13;FIGURINHAS;;3.00;3.00;NAO;5;SIM;https://images.tcdn.com.br/img/img_prod/1457323/382_civ_13_10547_1_e7a71995c882fe100af4f8d516e0d732.png;https://www.mgafigurinhas.com.br/figurinhas/382-civ-13;
10549;383 - CIV 14;FIGURINHAS;;1.50;1.50;NAO;10;SIM;https://images.tcdn.com.br/img/img_prod/1457323/383_civ_14_10549_1_90f5ebbe0ce5842407f0c3aff5c5c032.png;https://www.mgafigurinhas.com.br/figurinhas/383-civ-14;
10551;384 - CIV 15;FIGURINHAS;;1.50;1.50;NAO;15;SIM;https://images.tcdn.com.br/img/img_prod/1457323/384_civ_15_10551_1_3e7331fc4e76f822505653a5a746314a.png;https://www.mgafigurinhas.com.br/figurinhas/384-civ-15;
10555;385 - CIV 16;FIGURINHAS;;1.50;1.50;NAO;;NAO;https://images.tcdn.com.br/img/img_prod/1457323/385_civ_16_10555_1_641552076f55b2708c7e5553fdf5efc4.png;https://www.mgafigurinhas.com.br/figurinhas/385-civ-16;
11783;386 - CIV 17;FIGURINHAS;;1.50;1.50;NAO;12;SIM;https://images.tcdn.com.br/img/img_prod/1457323/386_civ_17_11783_1_ba94f05b807d1fdc7efc8ed988690c9b.png;https://www.mgafigurinhas.com.br/figurinhas/386-civ-17;
11909;387 - CIV 18;FIGURINHAS;;1.50;1.50;NAO;15;SIM;https://images.tcdn.com.br/img/img_prod/1457323/387_civ_18_11909_1_6df76f7f298f007e748e5780047cb7ad.png;https://www.mgafigurinhas.com.br/figurinhas/387-civ-18;
10559;388 - CIV 19;FIGURINHAS;;1.50;1.50;NAO;10;SIM;https://images.tcdn.com.br/img/img_prod/1457323/388_civ_19_10559_1_3f6d3c274a619033326f10ca07ed1db8.png;https://www.mgafigurinhas.com.br/figurinhas/388-civ-19;
10561;389 - CIV 20;FIGURINHAS;;1.50;1.50;NAO;11;SIM;https://images.tcdn.com.br/img/img_prod/1457323/389_civ_20_10561_1_d990baef833018a0a4ed99abc367b879.png;https://www.mgafigurinhas.com.br/figurinhas/389-civ-20;
10563;390 - ECU 01;FIGURINHAS;;5.00;5.00;NAO;25;SIM;https://images.tcdn.com.br/img/img_prod/1457323/390_ecu_01_10563_1_ac7cbf6a4c0f443f3f01cdb1583fe6d7.png;https://www.mgafigurinhas.com.br/figurinhas/390-ecu-01;
11787;391 - ECU 02;FIGURINHAS;;1.50;1.50;NAO;18;SIM;https://images.tcdn.com.br/img/img_prod/1457323/391_ecu_02_11787_1_0c855a3a1e5674543da22ccfb519e288.png;https://www.mgafigurinhas.com.br/figurinhas/391-ecu-02;
10567;392 - ECU 03;FIGURINHAS;;1.50;1.50;NAO;18;SIM;https://images.tcdn.com.br/img/img_prod/1457323/392_ecu_03_10567_1_892d718e7cb6853b2e5fbb299aaae667.png;https://www.mgafigurinhas.com.br/figurinhas/392-ecu-03;
10569;393 - ECU 04;FIGURINHAS;;1.50;1.50;NAO;16;SIM;https://images.tcdn.com.br/img/img_prod/1457323/393_ecu_04_10569_1_9f3a924904cdfc738c5a9e277092a195.png;https://www.mgafigurinhas.com.br/figurinhas/393-ecu-04;
10571;394 - ECU 05;FIGURINHAS;;1.50;1.50;NAO;18;SIM;https://images.tcdn.com.br/img/img_prod/1457323/394_ecu_05_10571_1_edfcc2992a824a889df44b2994369a1d.png;https://www.mgafigurinhas.com.br/figurinhas/394-ecu-05;
10573;395 - ECU 06;FIGURINHAS;;1.50;1.50;NAO;18;SIM;https://images.tcdn.com.br/img/img_prod/1457323/395_ecu_06_10573_1_dc483131e4884c024e8bc2dfb6d8f53e.png;https://www.mgafigurinhas.com.br/figurinhas/395-ecu-06;
10575;396 - ECU 07;FIGURINHAS;;1.50;1.50;NAO;10;SIM;https://images.tcdn.com.br/img/img_prod/1457323/396_ecu_07_10575_1_aea2b6647f6bc3dba862c4c2fdb7c251.png;https://www.mgafigurinhas.com.br/figurinhas/396-ecu-07;
10577;397 - ECU 08;FIGURINHAS;;1.50;1.50;NAO;12;SIM;https://images.tcdn.com.br/img/img_prod/1457323/397_ecu_08_10577_1_eb7bb791236f8da9f5ca4a9cd18f8c3a.png;https://www.mgafigurinhas.com.br/figurinhas/397-ecu-08;
10579;398 - ECU 09;FIGURINHAS;;1.50;1.50;NAO;14;SIM;https://images.tcdn.com.br/img/img_prod/1457323/398_ecu_09_10579_1_2b12752f76e77d2ddb26eff19614e140.png;https://www.mgafigurinhas.com.br/figurinhas/398-ecu-09;
10581;399 - ECU 10;FIGURINHAS;;1.50;1.50;NAO;7;SIM;https://images.tcdn.com.br/img/img_prod/1457323/399_ecu_10_10581_1_6ceebec9d1ef14959965ffb1e7b49c8a.png;https://www.mgafigurinhas.com.br/figurinhas/399-ecu-10;
10583;400 - ECU 11;FIGURINHAS;;1.50;1.50;NAO;10;SIM;https://images.tcdn.com.br/img/img_prod/1457323/400_ecu_11_10583_1_0cc61efd8ee099869649bf7eaea261cd.png;https://www.mgafigurinhas.com.br/figurinhas/400-ecu-11;
10585;401 - ECU 12;FIGURINHAS;;1.50;1.50;NAO;17;SIM;https://images.tcdn.com.br/img/img_prod/1457323/401_ecu_12_10585_1_898fd7d46b70149363a3dff1d374213a.png;https://www.mgafigurinhas.com.br/figurinhas/401-ecu-12;
10589;403 - ECU 14;FIGURINHAS;;1.50;1.50;NAO;17;SIM;https://images.tcdn.com.br/img/img_prod/1457323/403_ecu_14_10589_1_f3bc94aab3390af30a773579de492fd8.png;https://www.mgafigurinhas.com.br/figurinhas/403-ecu-14;
10591;404 - ECU 15;FIGURINHAS;;1.50;1.50;NAO;15;SIM;https://images.tcdn.com.br/img/img_prod/1457323/404_ecu_15_10591_1_2264a7002bee0fe79210e58c80019fc8.png;https://www.mgafigurinhas.com.br/figurinhas/404-ecu-15;
10593;405 - ECU 16;FIGURINHAS;;1.50;1.50;NAO;14;SIM;https://images.tcdn.com.br/img/img_prod/1457323/405_ecu_16_10593_1_c81b1c199238cc82ebc9226bfe553147.png;https://www.mgafigurinhas.com.br/figurinhas/405-ecu-16;
10595;406 - ECU 17;FIGURINHAS;;1.50;1.50;NAO;11;SIM;https://images.tcdn.com.br/img/img_prod/1457323/406_ecu_17_10595_1_da73edf40579433bed678db6c097cdf1.png;https://www.mgafigurinhas.com.br/figurinhas/406-ecu-17;
10597;407 - ECU 18;FIGURINHAS;;1.50;1.50;NAO;11;SIM;https://images.tcdn.com.br/img/img_prod/1457323/407_ecu_18_10597_1_21e1fb711fb59d064b38c7a17e1d4ae0.png;https://www.mgafigurinhas.com.br/figurinhas/407-ecu-18;
10599;408 - ECU 19;FIGURINHAS;;1.50;1.50;NAO;18;SIM;https://images.tcdn.com.br/img/img_prod/1457323/408_ecu_19_10599_1_580c82baeeaacb9c0cd6fd215de3543c.png;https://www.mgafigurinhas.com.br/figurinhas/408-ecu-19;
10601;409 - ECU 20;FIGURINHAS;;1.50;1.50;NAO;16;SIM;https://images.tcdn.com.br/img/img_prod/1457323/409_ecu_20_10601_1_82f813dcc4afb454339ce71c66e7d444.png;https://www.mgafigurinhas.com.br/figurinhas/409-ecu-20;
11791;411 - NED 02;FIGURINHAS;;1.50;1.50;NAO;11;SIM;https://images.tcdn.com.br/img/img_prod/1457323/411_ned_02_11791_1_426a5727f9324074a63c0d1906262da0.png;https://www.mgafigurinhas.com.br/figurinhas/411-ned-02;
10607;412 - NED 03;FIGURINHAS;;5.00;5.00;NAO;11;SIM;https://images.tcdn.com.br/img/img_prod/1457323/412_ned_03_10607_1_5da4feb4f5f9dbead59e56b142c0b78d.png;https://www.mgafigurinhas.com.br/figurinhas/412-ned-03;
11793;413 - NED 04;FIGURINHAS;;1.50;1.50;NAO;15;SIM;https://images.tcdn.com.br/img/img_prod/1457323/413_ned_04_11793_1_5ab819fc97b1876bf5876ea87e97d096.png;https://www.mgafigurinhas.com.br/figurinhas/413-ned-04;
10609;414 - NED 05;FIGURINHAS;;1.50;1.50;NAO;10;SIM;https://images.tcdn.com.br/img/img_prod/1457323/414_ned_05_10609_1_5d4514020e01bd02f4f783185728f583.png;https://www.mgafigurinhas.com.br/figurinhas/414-ned-05;
10613;415 - NED 06;FIGURINHAS;;1.50;1.50;NAO;16;SIM;https://images.tcdn.com.br/img/img_prod/1457323/415_ned_06_10613_1_186bd5cc5fbce5e0c3d0b6d530228bfa.png;https://www.mgafigurinhas.com.br/figurinhas/415-ned-06;
10615;416 - NED 07;FIGURINHAS;;1.50;1.50;NAO;20;SIM;https://images.tcdn.com.br/img/img_prod/1457323/416_ned_07_10615_1_a97acb696893563975cd1e2c8ab09a7a.png;https://www.mgafigurinhas.com.br/figurinhas/416-ned-07;
10617;417 - NED 08;FIGURINHAS;;1.50;1.50;NAO;18;SIM;https://images.tcdn.com.br/img/img_prod/1457323/417_ned_08_10617_1_34b35da65c8918b9c7356a37a756daed.png;https://www.mgafigurinhas.com.br/figurinhas/417-ned-08;
10619;418 - NED 09;FIGURINHAS;;1.50;1.50;NAO;17;SIM;https://images.tcdn.com.br/img/img_prod/1457323/418_ned_09_10619_1_ed4d7780b972d969c6adbbc707b68c8e.png;https://www.mgafigurinhas.com.br/figurinhas/418-ned-09;
11795;419 - NED 10;FIGURINHAS;;1.50;1.50;NAO;12;SIM;https://images.tcdn.com.br/img/img_prod/1457323/419_ned_10_11795_1_5a13b3517c97f6439ff5141539d3d9b3.png;https://www.mgafigurinhas.com.br/figurinhas/419-ned-10;
10623;420 - NED 11;FIGURINHAS;;1.50;1.50;NAO;19;SIM;https://images.tcdn.com.br/img/img_prod/1457323/420_ned_11_10623_1_7812f078234f827ada200a21479e7986.png;https://www.mgafigurinhas.com.br/figurinhas/420-ned-11;
10625;421 - NED 12;FIGURINHAS;;1.50;1.50;NAO;18;SIM;https://images.tcdn.com.br/img/img_prod/1457323/421_ned_12_10625_1_f41cca6ef1c0e0d0bbdee7029a900985.png;https://www.mgafigurinhas.com.br/figurinhas/421-ned-12;
10627;422 - NED 13;FIGURINHAS;;3.00;3.00;NAO;6;SIM;https://images.tcdn.com.br/img/img_prod/1457323/422_ned_13_10627_1_f495099fd9267a67c2364c588cc0f52a.png;https://www.mgafigurinhas.com.br/figurinhas/422-ned-13;
11797;423 - NED 14;FIGURINHAS;;1.50;1.50;NAO;17;SIM;https://images.tcdn.com.br/img/img_prod/1457323/423_ned_14_11797_1_54fa6924f07de790480dddae3ce3f756.png;https://www.mgafigurinhas.com.br/figurinhas/423-ned-14;
10633;424 - NED 15;FIGURINHAS;;1.50;1.50;NAO;12;SIM;https://images.tcdn.com.br/img/img_prod/1457323/424_ned_15_10633_1_47216173628c24c404807c73ccf6cd25.png;https://www.mgafigurinhas.com.br/figurinhas/424-ned-15;
10631;425 - NED 16;FIGURINHAS;;1.50;1.50;NAO;14;SIM;https://images.tcdn.com.br/img/img_prod/1457323/425_ned_16_10631_1_65f28c1baf1d82717d6fcd4eb894acdf.png;https://www.mgafigurinhas.com.br/figurinhas/425-ned-16;
10635;426 - NED 17;FIGURINHAS;;5.00;5.00;NAO;14;SIM;https://images.tcdn.com.br/img/img_prod/1457323/426_ned_17_10635_1_65b57821ffff0b03a2c98ee1796d7121.png;https://www.mgafigurinhas.com.br/figurinhas/426-ned-17;
10637;427 - NED 18;FIGURINHAS;;1.50;1.50;NAO;13;SIM;https://images.tcdn.com.br/img/img_prod/1457323/427_ned_18_10637_1_a917feda225c172dc5687a16204114bf.png;https://www.mgafigurinhas.com.br/figurinhas/427-ned-18;
10639;428 - NED 19;FIGURINHAS;;1.50;1.50;NAO;9;SIM;https://images.tcdn.com.br/img/img_prod/1457323/428_ned_19_10639_1_1dd1a53f7eddfd522fc196a5966acde0.png;https://www.mgafigurinhas.com.br/figurinhas/428-ned-19;
11799;429 - NED 20;FIGURINHAS;;1.50;1.50;NAO;6;SIM;https://images.tcdn.com.br/img/img_prod/1457323/429_ned_20_11799_1_bcf4135b578704100c95d3dac74fe334.png;https://www.mgafigurinhas.com.br/figurinhas/429-ned-20;
10643;430 - JPN 01;FIGURINHAS;;5.00;5.00;NAO;6;SIM;https://images.tcdn.com.br/img/img_prod/1457323/430_jpn_01_10643_1_24422eef3bd6a789d6286e27207a05ad.png;https://www.mgafigurinhas.com.br/figurinhas/430-jpn-01;
10645;431 - JPN 02;FIGURINHAS;;1.50;1.50;NAO;18;SIM;https://images.tcdn.com.br/img/img_prod/1457323/431_jpn_02_10645_1_8677a8f3885711342851c1336a7f22b6.png;https://www.mgafigurinhas.com.br/figurinhas/431-jpn-02;
10647;432 - JPN 03;FIGURINHAS;;1.50;1.50;NAO;24;SIM;https://images.tcdn.com.br/img/img_prod/1457323/432_jpn_03_10647_1_af96c0fc672efee0c50f32f0248529e2.png;https://www.mgafigurinhas.com.br/figurinhas/432-jpn-03;
10651;434 - JPN 05;FIGURINHAS;;1.50;1.50;NAO;9;SIM;https://images.tcdn.com.br/img/img_prod/1457323/434_jpn_05_10651_1_fbc49024558ce25c3fce25f593971c80.png;https://www.mgafigurinhas.com.br/figurinhas/434-jpn-05;
